Date,Price_BTC,Price_LINK
2018-05-06,9766.24448548887,0.5682542143329966
2018-05-07,9583.87174550137,0.5366454967708046
2018-05-08,9308.26502572185,0.5730010751582508
2018-05-09,9149.51783314723,0.5490319683466198
2018-05-10,9248.96039558449,0.5363115589259171
2018-05-11,8969.94037574258,0.5240032023368774
2018-05-12,8405.5605632418,0.46796590213216716
2018-05-13,8480.58037612559,0.4649894553920855
2018-05-14,8683.9862031429,0.5025597307813391
2018-05-15,8696.97400387283,0.5188180949202646
2018-05-16,8473.34864905366,0.5050564734752597
2018-05-17,8343.1252216955,0.48028420057363624
2018-05-18,8056.05319237475,0.44151467725738786
2018-05-19,8202.82540955214,0.4548743362716031
2018-05-20,8180.62700991409,0.44807444045298656
2018-05-21,8443.26024591542,0.45103349369736107
2018-05-22,8354.99633591748,0.42202435643041486
2018-05-23,8009.2995067828,0.37371944654910944
2018-05-24,7556.31604292077,0.3500077204529953
2018-05-25,7563.43546544346,0.3609154848848072
2018-05-26,7472.02260174872,0.34471676555964
2018-05-27,7328.87167436352,0.3639232249313624
2018-05-28,7326.64394017867,0.3447505402760579
2018-05-29,7111.06892466996,0.31523794635180646
2018-05-30,7451.2308372653,0.35086913217923993
2018-05-31,7380.8515577098,0.3352345131533783
2018-06-01,7460.16694986577,0.34420567591149903
2018-06-02,7487.07630453815,0.3484805031453738
2018-06-03,7567.51293761927,0.3638603812710493
2018-06-04,7639.87944568278,0.35723578809248063
2018-06-05,7463.65499554503,0.3383013964160903
2018-06-06,7569.01133988542,0.3339122928083154
2018-06-07,7605.57848860797,0.3276861363616922
2018-06-08,7613.77739337755,0.3028241662465002
2018-06-09,7561.16610052452,0.2910037184559278
2018-06-10,7415.00137858946,0.29437074171420846
2018-06-11,6767.49948454925,0.24220006133689156
2018-06-12,6880.13364875604,0.2632875441895734
2018-06-13,6581.82807522796,0.22926031815708742
2018-06-14,6334.09890642618,0.21674733743848637
2018-06-15,6644.72067973844,0.2400703832631715
2018-06-16,6406.80704950998,0.22235900838702402
2018-06-17,6478.81592433021,0.2198237328493726
2018-06-18,6418.85000188746,0.21323457205588833
2018-06-19,6677.53340291194,0.21001486772421607
2018-06-20,6708.68182027534,0.21800996422835953
2018-06-21,6714.37546123014,0.22309511235571275
2018-06-22,6690.832151608,0.2110983249881527
2018-06-23,6088.57944239075,0.18683825693069467
2018-06-24,6169.43726386169,0.19463996655192833
2018-06-25,6159.70719379414,0.18704791139879903
2018-06-26,6241.84871170546,0.17975783273258394
2018-06-27,6069.87260616628,0.17199191931328364
2018-06-28,6117.03640962264,0.1719098577485593
2018-06-29,5879.98897440643,0.1660272838225857
2018-06-30,6182.25674792295,0.18134958757782982
2018-07-01,6366.49946751097,0.22425276928366122
2018-07-02,6312.87724313135,0.2202494844758419
2018-07-03,6595.5473128085,0.24831217775230605
2018-07-04,6497.60735494217,0.2358415658842221
2018-07-05,6562.7217371211,0.23178696396409926
2018-07-06,6537.74087162192,0.21776796276036517
2018-07-07,6603.29470396542,0.23321621892810293
2018-07-08,6759.83608914527,0.24850625404369836
2018-07-09,6700.63547905209,0.24620046388299213
2018-07-10,6648.256795903321,0.23487337370276348
2018-07-11,6303.380664729323,0.21079734575469053
2018-07-12,6373.234804689936,0.20740577368344662
2018-07-13,6230.5901971047815,0.20382869258072894
2018-07-14,6248.397313033797,0.20023759506314165
2018-07-15,6246.13741162634,0.19434767756135934
2018-07-16,6349.695836710773,0.19869556888694512
2018-07-17,6741.6919602852695,0.22199338326166562
2018-07-18,7303.373059795855,0.24786343855763954
2018-07-19,7334.771372076191,0.2371512267007585
2018-07-20,7442.800738748321,0.22786025816928343
2018-07-21,7331.871523239401,0.21593573704741048
2018-07-22,7379.137271821949,0.221273813063886
2018-07-23,7395.8664054401,0.20329975195455322
2018-07-24,7704.99567890457,0.19593845336051155
2018-07-25,8422.37392335148,0.20205483952476483
2018-07-26,8144.553482041877,0.2438325815851538
2018-07-27,7929.079243602936,0.2509995446336331
2018-07-28,8145.333168120666,0.2666973383797636
2018-07-29,8192.13570223742,0.2797779641138054
2018-07-30,8197.593575814208,0.3280443794920333
2018-07-31,8185.921138302329,0.3182034417973916
2018-08-01,7738.249304586212,0.29319402265998523
2018-08-02,7612.300753683117,0.2880413038766936
2018-08-03,7540.633150617145,0.30907967473324616
2018-08-04,7411.66638248389,0.2865205314356897
2018-08-05,7009.012011793916,0.25808427890651753
2018-08-06,7036.60933127318,0.25299567582717164
2018-08-07,6926.116778774001,0.2358229296197572
