,price
2018-10-11 00:00:00.000,0.34770116075785107
2018-10-12 00:00:00.000,0.3091314952075474
2018-10-13 00:00:00.000,0.3133485579334638
2018-10-14 00:00:00.000,0.3219547139860516
2018-10-15 00:00:00.000,0.3304439213820034
2018-10-16 00:00:00.000,0.3439002568428826
2018-10-17 00:00:00.000,0.36416901161688564
2018-10-18 00:00:00.000,0.38345234421873753
2018-10-19 00:00:00.000,0.3779416260995568
2018-10-20 00:00:00.000,0.36390792988483184
2018-10-21 00:00:00.000,0.3706481170114308
2018-10-22 00:00:00.000,0.37419615149369306
2018-10-23 00:00:00.000,0.39381987095039617
2018-10-24 00:00:00.000,0.4356355584398939
2018-10-25 00:00:00.000,0.41230904359148945
2018-10-26 00:00:00.000,0.4405343028193709
2018-10-27 00:00:00.000,0.4305254720381435
2018-10-28 00:00:00.000,0.43961221073615486
2018-10-29 00:00:00.000,0.43144333531776186
2018-10-30 00:00:00.000,0.41464941958193724
2018-10-31 00:00:00.000,0.4522304407288456
2018-11-01 00:00:00.000,0.5145429524965809
2018-11-02 00:00:00.000,0.5234835955407687
2018-11-03 00:00:00.000,0.5023904733386136
2018-11-04 00:00:00.000,0.5364052232130779
2018-11-05 00:00:00.000,0.5060703806076935
2018-11-06 00:00:00.000,0.481550229291989
2018-11-07 00:00:00.000,0.4904232068523775
2018-11-08 00:00:00.000,0.4949670573408704
2018-11-09 00:00:00.000,0.5031135299387794
2018-11-10 00:00:00.000,0.4874020585802193
2018-11-11 00:00:00.000,0.5152420907266761
2018-11-12 00:00:00.000,0.5009379720137721
2018-11-13 00:00:00.000,0.5668183146839316
2018-11-14 00:00:00.000,0.5858479334062677
2018-11-15 00:00:00.000,0.5518503314958646
2018-11-16 00:00:00.000,0.5488601481041953
2018-11-17 00:00:00.000,0.5190609546603302
2018-11-18 00:00:00.000,0.49231147913270823
2018-11-19 00:00:00.000,0.5244535149592375
2018-11-20 00:00:00.000,0.4280347269438742
2018-11-21 00:00:00.000,0.34370741104500285
2018-11-22 00:00:00.000,0.3727835465287942
2018-11-23 00:00:00.000,0.34439291216535173
2018-11-24 00:00:00.000,0.3222136255984712
2018-11-25 00:00:00.000,0.2900826248538034
2018-11-26 00:00:00.000,0.26216287184166986
2018-11-27 00:00:00.000,0.28836539441518116
2018-11-28 00:00:00.000,0.28664921244220226
2018-11-29 00:00:00.000,0.3201439382194133
2018-11-30 00:00:00.000,0.33240711055815414
2018-12-01 00:00:00.000,0.3187049669150734
2018-12-02 00:00:00.000,0.3160191888721412
2018-12-03 00:00:00.000,0.2971813930189976
2018-12-04 00:00:00.000,0.2766424972457103
2018-12-05 00:00:00.000,0.2785719362437735
2018-12-06 00:00:00.000,0.2567987884896143
2018-12-07 00:00:00.000,0.22273945319427035
2018-12-08 00:00:00.000,0.21740200402570203
2018-12-09 00:00:00.000,0.22235592173295726
2018-12-10 00:00:00.000,0.23598903246138
2018-12-11 00:00:00.000,0.2162950454578789
2018-12-12 00:00:00.000,0.21782200478419342
2018-12-13 00:00:00.000,0.221753253842441
2018-12-14 00:00:00.000,0.20771300928380257
2018-12-15 00:00:00.000,0.2055598816421236
2018-12-16 00:00:00.000,0.20397350195368047
2018-12-17 00:00:00.000,0.20576954987137688
2018-12-18 00:00:00.000,0.228512474094987
2018-12-19 00:00:00.000,0.26142400163242774
2018-12-20 00:00:00.000,0.28944634342405773
2018-12-21 00:00:00.000,0.33274892024766234
2018-12-22 00:00:00.000,0.2910450070633232
2018-12-23 00:00:00.000,0.301470256197297
2018-12-24 00:00:00.000,0.30555860140463786
2018-12-25 00:00:00.000,0.308119676447399
2018-12-26 00:00:00.000,0.3152939517243719
2018-12-27 00:00:00.000,0.30105777804489164
2018-12-28 00:00:00.000,0.27452617702647997
2018-12-29 00:00:00.000,0.2941274581073028
2018-12-30 00:00:00.000,0.29757073793532957
2018-12-31 00:00:00.000,0.3032791650161079
2019-01-01 00:00:00.000,0.2954913178380225
2019-01-02 00:00:00.000,0.3063313882301748
2019-01-03 00:00:00.000,0.33128448872251953
2019-01-04 00:00:00.000,0.3579575103890106
2019-01-05 00:00:00.000,0.42705575964309217
2019-01-06 00:00:00.000,0.39350642259407076
2019-01-07 00:00:00.000,0.3952716206872071
2019-01-08 00:00:00.000,0.37223189374469684
2019-01-09 00:00:00.000,0.413585880193765
2019-01-10 00:00:00.000,0.39378953563857466
2019-01-11 00:00:00.000,0.35246346326642763
2019-01-12 00:00:00.000,0.4317377349034877
2019-01-13 00:00:00.000,0.40177752846717024
2019-01-14 00:00:00.000,0.44288532560177163
2019-01-15 00:00:00.000,0.47754577316869523
2019-01-16 00:00:00.000,0.5052177589075403
2019-01-17 00:00:00.000,0.49123008251247313
2019-01-18 00:00:00.000,0.4766020502870565
2019-01-19 00:00:00.000,0.4911130713026662
2019-01-20 00:00:00.000,0.47956116104535323
2019-01-21 00:00:00.000,0.4780090249370043
2019-01-22 00:00:00.000,0.4930487961049628
2019-01-23 00:00:00.000,0.5317206287299757
2019-01-24 00:00:00.000,0.5015124072478779
2019-01-25 00:00:00.000,0.4929475363447304
2019-01-26 00:00:00.000,0.4684216454768547
2019-01-27 00:00:00.000,0.46598022590195226
2019-01-28 00:00:00.000,0.4320748421539529
2019-01-29 00:00:00.000,0.4087654292330289
2019-01-30 00:00:00.000,0.45350534136512816
2019-01-31 00:00:00.000,0.42225059288197914
2019-02-01 00:00:00.000,0.38535030166835516
2019-02-02 00:00:00.000,0.4161054702597925
2019-02-03 00:00:00.000,0.4112034510948895
2019-02-04 00:00:00.000,0.39665511900041894
2019-02-05 00:00:00.000,0.3996599013662211
2019-02-06 00:00:00.000,0.42229685002151446
2019-02-07 00:00:00.000,0.397800999974327
2019-02-08 00:00:00.000,0.40192316877653506
2019-02-09 00:00:00.000,0.4349767629723635
2019-02-10 00:00:00.000,0.4625530761153885
2019-02-11 00:00:00.000,0.4508368469926506
2019-02-12 00:00:00.000,0.42930570546611085
2019-02-13 00:00:00.000,0.4285050355678923
2019-02-14 00:00:00.000,0.44701451378077833
2019-02-15 00:00:00.000,0.42935996688183903
2019-02-16 00:00:00.000,0.43732956581371596
2019-02-17 00:00:00.000,0.4392184795959137
2019-02-18 00:00:00.000,0.4620814406784455
2019-02-19 00:00:00.000,0.4717335924206987
2019-02-20 00:00:00.000,0.45652111348426383
2019-02-21 00:00:00.000,0.46306667355308345
2019-02-22 00:00:00.000,0.4432728852437847
2019-02-23 00:00:00.000,0.44883873455708645
2019-02-24 00:00:00.000,0.4589603020336277
2019-02-25 00:00:00.000,0.4050127574250096
2019-02-26 00:00:00.000,0.45963740326061453
2019-02-27 00:00:00.000,0.4323104328554138
2019-02-28 00:00:00.000,0.4276740302923696
2019-03-01 00:00:00.000,0.4240703181962114
2019-03-02 00:00:00.000,0.4286889941102943
2019-03-03 00:00:00.000,0.42373803270534477
2019-03-04 00:00:00.000,0.4196237381392348
2019-03-05 00:00:00.000,0.40279968058260635
2019-03-06 00:00:00.000,0.4283109751868319
2019-03-07 00:00:00.000,0.42858150864247013
2019-03-08 00:00:00.000,0.45336791500798523
2019-03-09 00:00:00.000,0.4630102007355852
2019-03-10 00:00:00.000,0.4758257866846512
2019-03-11 00:00:00.000,0.500520485997817
2019-03-12 00:00:00.000,0.46273227444908266
2019-03-13 00:00:00.000,0.4868647028975781
