,price_BTC,24% change_BTC,price_chainlink,24% change_chainlink,price_ETH,24% change ETH_ETH,price_ADA,24% change ETH_ADA
2019-12-24,7335.207616177015,-2.09,1.8700715010087203,-3.18,128.16997170630987,-3.13,0.033123126636812175,-3.51
2019-12-25,7266.60819662888,-0.94,1.845437559359905,-1.33,127.72559890360142,-0.35,0.03384022560395813,2.12
2019-12-26,7204.1848756885975,-0.87,1.7843817292141682,-3.42,125.01870585042732,-2.17,0.033355781449359564,-1.45
2019-12-27,7208.489307892152,0.06,1.8512334274912852,3.61,125.61458431453704,0.47,0.03411089125585243,2.21
2019-12-28,7247.62371236525,0.54,1.8748654083002056,1.26,126.32718018933488,0.56,0.032982446135028154,-3.42
2019-12-29,7307.887522683333,0.82,1.872153634552233,-0.14,128.0669874384903,1.36,0.0336692203576147,2.04
2019-12-30,7394.029285530991,1.17,1.8957709633230442,1.25,134.3236471998861,4.66,0.03411735080217509,1.31
2019-12-31,7240.4289122518185,-2.12,1.8185534447004073,-4.25,131.4621363838881,-2.18,0.033403846673479655,-2.14
2020-01-01,7195.153895430029,-0.63,1.7628770827130276,-3.16,129.18638529253852,-1.76,0.03291192895521444,-1.49
2020-01-02,7193.7546679601,-0.02,1.801350661318486,2.14,130.4846850311141,0.99,0.03336199817363285,1.35
2020-01-03,6963.853353983485,-3.3,1.7339751083627917,-3.89,127.04525801179804,-2.71,0.032617854913203397,-2.28
2020-01-04,7300.34693530511,4.61,1.8008318845222655,3.71,133.70264861844188,4.98,0.03396737105303003,3.97
2020-01-05,7351.377053166627,0.69,1.8244206172608568,1.29,134.1368826978575,0.32,0.03429831055059213,0.96
2020-01-06,7349.972248050628,-0.02,1.7927417761079796,-1.77,135.00571364233375,0.64,0.034426974000458806,0.37
2020-01-07,7734.675515785289,4.97,1.9289459637160467,7.06,143.80639795566535,6.12,0.03699861537001607,6.95
